configuration,source_id,chunk_id,speech_ratio,vad_confidence,wer,cer,content_privacy,speaker_privacy,privacy_score,tc3,ta1,preserve_new,trials_used,used_ss,recipe
LLM-Mem-SS,,8c05ab5c-e84f-5212-8765-76d37fdd55f9_0,0.159,0.734,1.0,1.0,1.0,0.04960869904931697,0.714882609714795,0.6666666666666666,0.0,0.3333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,e0797852-2822-5048-bc40-24f0e2b44444_2,0.4155,0.7265,1.0,1.0,1.0,0.18360114418516327,0.755080343255549,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,7675184b-5b07-5a13-9a19-c180e53364ec_0,0.8145,0.9365,0.1111111111111111,0.02127659574468085,0.075177304964539,0.27958445066931625,0.1364994486759722,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,7675184b-5b07-5a13-9a19-c180e53364ec_1,0.8475,0.9776,0.8,0.640625,0.7362500000000001,0.30587082838404445,0.6071362485152134,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,7675184b-5b07-5a13-9a19-c180e53364ec_2,0.71,0.91725,1.0,0.6666666666666666,0.8666666666666667,0.38586047000842416,0.7224248076691939,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,4db2b44f-61b1-564c-b7d6-e2f19b1e92c6_0,0.8715,0.987,0.0,0.0,0.0,0.19861917410709984,0.059585752232129946,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,4db2b44f-61b1-564c-b7d6-e2f19b1e92c6_1,0.9265,0.9458,0.6666666666666666,0.5072463768115942,0.6028985507246376,0.1906554157496103,0.4792256102321294,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,4db2b44f-61b1-564c-b7d6-e2f19b1e92c6_2,0.391,0.944,0.0,0.0,0.0,0.09447604831889,0.028342814495667,0.6666666666666666,1.0,0.8333333333333333,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,34f6bc59-e4c8-56ad-a59d-4790e55e0f82_0,0.7585,0.91785,0.6666666666666666,0.39622641509433965,0.5584905660377358,0.3009874672878091,0.4812396364127578,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,34f6bc59-e4c8-56ad-a59d-4790e55e0f82_1,0.9505,0.86575,1.0,1.0,1.0,0.19213424756575748,0.7576402742697272,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,34f6bc59-e4c8-56ad-a59d-4790e55e0f82_2,0.679,0.9204,0.3333333333333333,0.24444444444444444,0.29777777777777775,0.18659701560650632,0.2644235491263963,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,23f0072a-3de8-539a-b7aa-a0e05d3c8f94_0,0.9275,0.9862,0.3,0.17543859649122806,0.2501754385964912,0.21576441562930138,0.23985213170633424,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,23f0072a-3de8-539a-b7aa-a0e05d3c8f94_1,0.9995,0.9292,0.09090909090909091,0.1016949152542373,0.09522342064714946,0.3482386849411324,0.17112799993534433,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,23f0072a-3de8-539a-b7aa-a0e05d3c8f94_2,0.351,0.9494,0.0,0.0,0.0,0.03234891615541713,0.009704674846625138,0.6666666666666666,1.0,0.8333333333333333,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,331a4f97-df52-5f0b-917e-ecb66c4c6cf1_0,0.8635,0.9594,0.6153846153846154,0.3968253968253968,0.527960927960928,0.2286093855591469,0.4381554652403936,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,331a4f97-df52-5f0b-917e-ecb66c4c6cf1_1,0.8145,0.9701,1.0,0.6346153846153846,0.8538461538461538,0.29145833194531945,0.6851298072759034,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,331a4f97-df52-5f0b-917e-ecb66c4c6cf1_2,0.6555,0.878,1.0,1.0,1.0,0.2921630093751658,0.7876489028125497,0.3333333333333333,0.0,0.16666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,c3fdac66-abea-58bb-98a4-31fd616bd54a_0,0.9035,0.9869,0.0,0.0,0.0,0.3922527921628375,0.11767583764885124,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,c3fdac66-abea-58bb-98a4-31fd616bd54a_1,1.0,0.9804,0.16666666666666666,0.17105263157894737,0.16842105263157894,0.4429514680607328,0.2507801772603251,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,c3fdac66-abea-58bb-98a4-31fd616bd54a_2,0.343,0.9272,1.0,0.8888888888888888,0.9555555555555555,0.29720031577231254,0.7580489836205825,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,e1e3996a-14d8-5569-8987-5c49942de1ff_0,0.8705,0.9502999999999999,0.3333333333333333,0.13333333333333333,0.2533333333333333,0.15097710678128318,0.22262646536771824,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,e1e3996a-14d8-5569-8987-5c49942de1ff_1,0.9915,0.9799,0.07142857142857142,0.0641025641025641,0.06849816849816849,0.41309188342998693,0.171876282977714,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,e1e3996a-14d8-5569-8987-5c49942de1ff_2,0.391,0.8904,0.0,0.0,0.0,0.06384192213998541,0.01915257664199562,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,138881a4-1da0-5612-8743-1cfc1f7dbad0_1,0.079,0.3721,0.0,0.0,0.0,0.15621782274108476,0.046865346822325425,1.0,1.0,1.0,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,4f41457c-25bf-558f-bea6-cd36643115ec_0,0.6305,0.9476500000000001,0.1111111111111111,0.019230769230769232,0.07435897435897436,0.017989795922285,0.05744822082796754,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,4f41457c-25bf-558f-bea6-cd36643115ec_1,0.8145,0.9603999999999999,0.5454545454545454,0.4032258064516129,0.4885630498533724,0.2093449028002745,0.404797605737443,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,4f41457c-25bf-558f-bea6-cd36643115ec_2,0.495,0.9295,1.0,0.32142857142857145,0.7285714285714285,0.39264608100620435,0.6277938243018613,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,db8abc1e-2157-5280-844a-33a81b935155_0,0.8635,0.9501,0.4375,0.2987012987012987,0.3819805194805195,0.3995537629847917,0.3872524925318011,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,db8abc1e-2157-5280-844a-33a81b935155_1,0.8385,0.91015,0.3076923076923077,0.23076923076923078,0.27692307692307694,0.22091795762572686,0.26012154113387187,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,db8abc1e-2157-5280-844a-33a81b935155_2,0.527,0.9556,0.0,0.0,0.0,0.024125188349398807,0.007237556504819642,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,3fb4cc16-aca7-5f52-a42b-383b37d140ad_0,0.7345,0.89615,1.0,0.6842105263157895,0.8736842105263158,0.4772361865194287,0.7547498033242496,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,3fb4cc16-aca7-5f52-a42b-383b37d140ad_1,0.566,0.8815500000000001,0.42857142857142855,0.23076923076923078,0.34945054945054943,0.024234389240214704,0.25188570138744903,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,3fb4cc16-aca7-5f52-a42b-383b37d140ad_2,0.6465,0.9075,0.0,0.0,0.0,0.028080360744287547,0.008424108223286264,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,9c10d5ca-62a9-5554-9b66-4e3a44fe270e_0,0.8715,0.9408,0.7692307692307693,0.6527777777777778,0.7226495726495727,0.40944317295234056,0.6286876527404031,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,9c10d5ca-62a9-5554-9b66-4e3a44fe270e_1,0.9915,0.9595,1.0,0.7301587301587301,0.892063492063492,0.4214904509590994,0.7508915797321742,0.0,0.0,0.0,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,9c10d5ca-62a9-5554-9b66-4e3a44fe270e_2,0.319,0.8894,0.0,0.0,0.0,0.1242132526857086,0.03726397580571258,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,996a5eaa-92a4-5307-a074-d934364edc60_0,0.7985,0.9453,0.875,0.39622641509433965,0.683490566037736,0.17674558865933276,0.531467072824215,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,996a5eaa-92a4-5307-a074-d934364edc60_1,0.8145,0.9642,1.0,0.6363636363636364,0.8545454545454545,0.4604463157415971,0.7363157129042973,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,996a5eaa-92a4-5307-a074-d934364edc60_2,0.391,0.924,0.0,0.0,0.0,0.09080778401475098,0.027242335204425292,1.0,0.0,0.5,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,4832edfb-19e9-5415-8a09-bca96814d299_0,0.8705,0.97155,0.3333333333333333,0.16,0.264,0.6720398551894726,0.3864119565568418,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,4832edfb-19e9-5415-8a09-bca96814d299_1,0.8705,0.95035,1.0,0.8571428571428571,0.9428571428571428,0.6231966917915969,0.846959007537479,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,4832edfb-19e9-5415-8a09-bca96814d299_2,0.462,0.85005,0.0,0.0,0.0,0.017876702049484328,0.0053630106148452985,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,e2a2b1af-854a-58e2-ba3a-a8ba4c973fd6_0,0.5985,0.9541999999999999,0.0,0.0,0.0,0.025146853737133545,0.007544056121140064,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,e2a2b1af-854a-58e2-ba3a-a8ba4c973fd6_1,0.927,0.96735,0.6666666666666666,0.5714285714285714,0.6285714285714286,0.4025225062775982,0.5607567518832794,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,e2a2b1af-854a-58e2-ba3a-a8ba4c973fd6_2,0.8555,0.9719,0.8,0.6,0.72,0.4988124166067943,0.6536437249820383,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,92c2af46-d362-5883-a28a-4f2babd7b1aa_0,0.798,0.9126,0.14285714285714285,0.11764705882352941,0.13277310924369745,0.2515622204374438,0.16840984260182135,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,92c2af46-d362-5883-a28a-4f2babd7b1aa_1,0.6935,0.8927666666666667,0.7142857142857143,0.2857142857142857,0.5428571428571428,0.23788851746096507,0.45136655523828945,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,92c2af46-d362-5883-a28a-4f2babd7b1aa_2,0.678,0.9158,0.3333333333333333,0.2413793103448276,0.296551724137931,0.4527266609022429,0.3434042051672246,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,a056d289-b907-5524-916f-cc52043b140c_0,0.7425,0.9513,0.9090909090909091,0.6964285714285714,0.824025974025974,0.5176239390322708,0.732105363527863,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,a056d289-b907-5524-916f-cc52043b140c_1,0.7985,0.96675,0.5,0.1746031746031746,0.36984126984126986,0.8557289301336131,0.5156075679289728,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,a056d289-b907-5524-916f-cc52043b140c_2,0.9675,0.9572,0.09090909090909091,0.028985507246376812,0.06613965744400527,0.2581381212892876,0.12373919659758996,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,8bdcc521-afd5-564e-b52d-ff9f01c7ddbb_0,0.9435,0.9205,0.11764705882352941,0.09722222222222222,0.10947712418300654,0.2111538263796815,0.139980134842009,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,8bdcc521-afd5-564e-b52d-ff9f01c7ddbb_1,0.8865,0.9286,0.2857142857142857,0.16666666666666666,0.23809523809523808,0.1878217123444449,0.22301318037000012,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,8bdcc521-afd5-564e-b52d-ff9f01c7ddbb_2,0.359,0.9539,0.0,0.0,0.0,0.01678094407757258,0.005034283223271774,0.6666666666666666,1.0,0.8333333333333333,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,4c37191e-7c44-5707-99fd-cee8fad25e29_0,0.8865,0.93245,0.0,0.0,0.0,0.02372241354614546,0.0071167240638436375,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,4c37191e-7c44-5707-99fd-cee8fad25e29_1,0.903,0.95265,1.0,0.7540983606557377,0.9016393442622951,0.6890216952230065,0.8378540495505085,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,4c37191e-7c44-5707-99fd-cee8fad25e29_2,0.319,0.9391,0.0,0.0,0.0,0.04387611419517601,0.013162834258552802,0.6666666666666666,1.0,0.8333333333333333,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,b666514b-2a1b-5f4c-9ab8-5a8a36b85f11_0,0.9195,0.9854,0.14285714285714285,0.0625,0.11071428571428571,0.20141402543942777,0.1379242076318283,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,b666514b-2a1b-5f4c-9ab8-5a8a36b85f11_1,0.9105,0.90285,0.07692307692307693,0.03773584905660377,0.06124818577648766,0.019990999030135015,0.04887102975258187,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,b666514b-2a1b-5f4c-9ab8-5a8a36b85f11_2,0.335,0.8914,0.0,0.0,0.0,0.04408582380885484,0.013225747142656452,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,e07e47fe-38a6-54af-a21d-6a39ca9268a2_0,0.7015,0.9158666666666667,0.5,0.2608695652173913,0.4043478260869565,0.037056873989587236,0.29416054045774576,1.0,1.0,1.0,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,e07e47fe-38a6-54af-a21d-6a39ca9268a2_1,0.7265,0.9502,0.4166666666666667,0.2,0.33,0.13590102242466995,0.271770306727401,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,e07e47fe-38a6-54af-a21d-6a39ca9268a2_2,0.215,0.9184,0.5,0.1111111111111111,0.34444444444444444,0.4451477557686476,0.37465543784170535,1.0,1.0,1.0,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,24032178-87a5-5672-8a93-8109b7c9dc25_0,0.8635,0.9898,0.1,0.01639344262295082,0.06655737704918033,0.15140523505098225,0.0920117344497209,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,24032178-87a5-5672-8a93-8109b7c9dc25_1,0.9995,0.9582,0.0,0.0,0.0,0.23930734705444423,0.07179220411633326,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,24032178-87a5-5672-8a93-8109b7c9dc25_2,0.311,0.8633,0.0,0.0,0.0,0.13653315237107821,0.04095994571132346,0.6666666666666666,1.0,0.8333333333333333,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,37fb0b36-feac-5a51-95e0-e9639892e9be_0,0.7745,0.9568,0.1111111111111111,0.06779661016949153,0.09378531073446328,0.003477741906271037,0.0666930400860056,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,37fb0b36-feac-5a51-95e0-e9639892e9be_1,0.919,0.96715,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.19932428981493688,0.2931306202778144,0.6666666666666666,0.0,0.3333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,37fb0b36-feac-5a51-95e0-e9639892e9be_2,0.655,0.9378,0.0,0.0,0.0,0.016732706110431206,0.005019811833129361,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,53e5b9df-aebb-532a-be60-647a20459421_0,0.9435,0.9698,0.08333333333333333,0.1044776119402985,0.09179104477611941,0.1306694754832758,0.10345457398826631,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,53e5b9df-aebb-532a-be60-647a20459421_1,0.975,0.90405,1.0,1.0,1.0,0.36108510490997914,0.8083255314729937,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,53e5b9df-aebb-532a-be60-647a20459421_2,0.551,0.8753,0.0,0.0,0.0,0.01863101836869585,0.005589305510608755,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,d8c0c3f9-ba75-5225-9beb-85e8cdf0a73d_0,0.9025,0.9689,0.6363636363636364,0.2857142857142857,0.49610389610389605,0.10086583725260445,0.37753247844850857,0.0,0.0,0.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,d8c0c3f9-ba75-5225-9beb-85e8cdf0a73d_1,0.9745,0.95215,0.9230769230769231,0.8088235294117647,0.8773755656108597,0.2241583964425744,0.6814104148603741,0.0,0.0,0.0,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,d8c0c3f9-ba75-5225-9beb-85e8cdf0a73d_2,0.495,0.9668,0.2857142857142857,0.13157894736842105,0.22406015037593982,0.06487505713827635,0.17630462240464076,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,98e477e5-26f0-5e7a-ae5e-2f58e0b2eef3_0,0.9195,0.9344,0.9285714285714286,0.7377049180327869,0.852224824355972,0.36537039327088816,0.7061684950304468,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,98e477e5-26f0-5e7a-ae5e-2f58e0b2eef3_1,0.9835,0.9915,0.6666666666666666,0.4657534246575342,0.5863013698630137,0.3942356994453001,0.5286816687376996,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,98e477e5-26f0-5e7a-ae5e-2f58e0b2eef3_2,0.383,0.9417,1.0,0.7407407407407407,0.8962962962962963,0.3419695914988117,0.7299982848570508,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,7c8829d0-3056-529a-8037-4c52ad73b444_0,0.9355,0.9685,0.09090909090909091,0.05,0.07454545454545455,0.19466863658173983,0.11058240915634013,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,7c8829d0-3056-529a-8037-4c52ad73b444_1,1.0,0.9829,0.3333333333333333,0.21666666666666667,0.2866666666666666,0.3780055091497915,0.31406831941160407,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,7c8829d0-3056-529a-8037-4c52ad73b444_2,0.391,0.9146,0.0,0.0,0.0,0.07625031017077655,0.022875093051232965,0.6666666666666666,1.0,0.8333333333333333,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,03fa8403-116b-576f-afd1-04d5f3428aed_0,0.8955,0.9742,0.6428571428571429,0.5205479452054794,0.5939334637964775,0.4649583075496475,0.5552409169224285,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,03fa8403-116b-576f-afd1-04d5f3428aed_1,1.0,0.9024,0.36363636363636365,0.2413793103448276,0.3147335423197492,0.1940658966875446,0.27853324863008777,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,03fa8403-116b-576f-afd1-04d5f3428aed_2,0.511,0.954,0.0,0.0,0.0,0.03107977199904144,0.009323931599712431,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,d8b8a814-fdb6-5be2-8831-92eef54392df_0,0.9195,0.9748,0.8461538461538461,0.6714285714285714,0.7762637362637362,0.50383415871824,0.6945348630000874,0.6666666666666666,1.0,0.8333333333333333,3,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,d8b8a814-fdb6-5be2-8831-92eef54392df_1,0.9345,0.9660500000000001,0.15384615384615385,0.07462686567164178,0.12215843857634903,0.30651013224861556,0.17746394667802898,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,d8b8a814-fdb6-5be2-8831-92eef54392df_2,0.9035,0.9673,0.5384615384615384,0.4,0.48307692307692307,0.308665571001428,0.43075351745427454,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,4f4ba37c-af4f-5f58-b545-c89f07762d01_0,0.9195,0.946,0.6153846153846154,0.5087719298245614,0.5727395411605938,0.4267879769424572,0.5289540718951528,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,4f4ba37c-af4f-5f58-b545-c89f07762d01_1,0.8625,0.9429000000000001,1.0,0.7808219178082192,0.9123287671232877,0.7705801702810289,0.86980418807061,0.6666666666666666,0.0,0.3333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,4f4ba37c-af4f-5f58-b545-c89f07762d01_2,0.535,0.9635,0.14285714285714285,0.10256410256410256,0.12673992673992673,0.027609867998890203,0.09700090911761576,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,4c3845e2-1ce2-5830-806e-c2f37e274875_0,0.9035,0.991,0.0625,0.041666666666666664,0.05416666666666667,0.18520224194747026,0.09347733925090775,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,4c3845e2-1ce2-5830-806e-c2f37e274875_1,0.967,0.9438500000000001,0.26666666666666666,0.19444444444444445,0.23777777777777778,0.27587580847846926,0.24920718698798522,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,4c3845e2-1ce2-5830-806e-c2f37e274875_2,0.575,0.9426,1.0,0.8333333333333334,0.9333333333333333,0.600870696080672,0.8335945421575349,0.6666666666666666,0.0,0.3333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,14ab7719-2318-561a-b277-568770ba4072_0,0.9035,0.9794,0.6666666666666666,0.45714285714285713,0.5828571428571429,0.4066780318488322,0.5300034095546496,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,14ab7719-2318-561a-b277-568770ba4072_1,0.9275,0.9783,0.4666666666666667,0.3466666666666667,0.41866666666666663,0.4393920440511,0.4248842798819966,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,14ab7719-2318-561a-b277-568770ba4072_2,0.3915,0.9681,0.0,0.0,0.0,0.054931202816039915,0.016479360844811972,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,16db800d-7750-52d8-9d7e-46b55832df6a_0,0.9115,0.939,0.6666666666666666,0.4090909090909091,0.5636363636363636,0.5556622311444299,0.5612441238887834,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,16db800d-7750-52d8-9d7e-46b55832df6a_1,0.927,0.9329,0.38461538461538464,0.1791044776119403,0.3024110218140069,0.5781017612712593,0.38511824365118263,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,16db800d-7750-52d8-9d7e-46b55832df6a_2,0.567,0.9006,0.0,0.0,0.0,0.012591104209186965,0.0037773312627560895,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,2015d490-d16e-57b5-9011-a4e360cbf09c_0,0.9115,0.944,0.16666666666666666,0.07272727272727272,0.1290909090909091,0.3551075290445015,0.1968958950769868,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,2015d490-d16e-57b5-9011-a4e360cbf09c_1,0.9995,0.9533,0.08333333333333333,0.1111111111111111,0.09444444444444444,0.29935286668190486,0.15591697111568256,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,2015d490-d16e-57b5-9011-a4e360cbf09c_2,0.471,0.9544,0.2,0.03225806451612903,0.1329032258064516,0.048123056839066036,0.10746917511623594,0.6666666666666666,1.0,0.8333333333333333,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,36a0fcda-1a16-5481-a26b-7d8134bb33f9_0,0.8635,0.9546,0.16666666666666666,0.031746031746031744,0.11269841269841269,0.24446201210088747,0.15222749251915513,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
